The ponderosa pine is the state tree of which US state	Montana	Name the band - songs include "Aqualung, Thick as a Brick"?	Jethro Tull	Fescue, Foxtail, Ruppia and Quitch are types of what	Grass
What was the name of Norm's wife on Cheers?	Vera	Who Had An 80's Hit With The Song 'Funky Cold Medina,' 	Tone Loc 	Foreman at 45, what did george foreman win	Heavyweight championship
What Did Adolphe Sax Invent	Saxophone	In the grounds of which house is the largest private tomb/mausoleum in England	Castle howard	How many children did adam and eve parent together	Three
Which of Henry VIII's wives was his siter-in-law	Catherine of aragon	Cuffs and Buttons was a cocktail in the 19th century what it now	Southern Comfort	What bird is associated with Lundy Island?	Puffin
How many players are there in a water polo team	Seven	Who wrote Never Love a Stranger	Harold Robbins	Excluding man, what is the longest lived land mammal	Elephant
What Was The Lennon-McCartney Composition To Feature Ringo On Lead Vocals	I Wanna Be Your Man	What london street is named after the forerunner of croquet	Pall mall	What does bovine mean	Cowlike
For which film did art carney win best actor oscar in 1974	Harry and tonto	Which famous bell ringer killed Archdeacon Frollo	Quasimodo	In which 1960s kids show is The Hood the supervillian	Thunderbirds
Kind of white heron	Egret	Common name for a tropical tree (Mulberry), grown on the islands of the South Pacific Ocean	Breadfruit	What is the capital of Solomon Islands ?	Honiara
What short sighted cartoon character had a nephew - Waldo	Mr Magoo	Titanic music score sales are greatest which film did it beat	Chariots of Fire – Vangelis	What Is The Chemical Notation For Hydrogen 	H 
What is the oldest known vegetable	Pea	Gustav Vasa was the King of which Scandinavian country	Sweden	What is sauerkraut? 	A German dish of pickled cabbage
Luang prabang was the capital of ______	Laos	Justitia is the roman goddess of ______	Justice	What were the two cities in 'A Tale Of Two Cities'?	London and Paris
Who discovered Penicillin ?	Alexander Fleming	What is the capital of Malawi?	Lilongwe	According To The Song “Nellie The Elephant”  To Which Country Does Her Travelling Circus Visit	India (Bombay)
What Group Consisted Of James Dean Bradfield, Nick Wire & Sean Moore	The Manic Street Preachers	Federal law prohibits the recycling of used - what in USA	Eyeglasses	In what American state do most people walk to work	Alaska
What is mosquitoes main food	Nectar from flowers	Which Small Breed Of Cattle Is Found Wile In The Tibetan Plateu , North Of The Himalayas 	Yak 	Osmophobia is the fear of	Smells odors
Where was the last major american indian resistance to white settlement	Wounded knee	What Is The More Famous Name Of The Dancing (St Benezet Bridge) 	Le Pont D'Avignon 	Dating Back As Far Back As 1469 Who / What Is Britains Oldest Publisher	Oxford University Press
What are the two stone lions in front of the new york public library	Patience and fortitude	What george harrison lp featured the single "give me love"	Living in the	What did the republicans call the platform they hyped in the 1994 congressional elections	Contract with america
Which Two Journalists Co Wrote The Book "The Boy Looked At Johnny" The Orbituary Of Rock & Roll	Tony Parsons & Julie Burchill	What late night news show became popular in the eighties after the Iranian Hostage takeover?	Nightline	Which American, who died in 1910, wrote "Water - taken in moderation - cannot harm anybody"	Mark twain
What is the highest mountain in Europe?	Mont Blanc	What Was The Name Of Scotland's First King? 	Kenneth 	What's the first video game ever to contain an "Easter Egg"?                                                                         	Adventure
What kind of music imitates the fanfares, drum rolls, and commotion of a battle	Battaglia	What state is 'the golden state'	California	License plates: what does do loop do for a living	Computer programmer
What is the fear of narrow things or narrow places known as	Stenophobia	"The carol 'Silent Night' was first played on what instrument? ""Harpsichord,Guitar,Pipe Organ, Piano""" 	Guitar 	What shoe company has the slogan no slogans	Reebok
Which song did aretha franklin sing in the original 'blues brothers' film	Think	What did the Greeks call Roman goddess, minerva	Athena	There are 625 sweat glands in what area of human skin	One square inch
The longest river in Western Europe is _________?	Rhine	What is the most popular sport in england?	Darts	What Is The Capital Of Australia 	Canberra 
At what age does a filly become a mare and a colt become a horse	Five years	In which building in Washington D.C. does the United States Congress meet	The capitol	How Is Goose Known In France 	Foie 
Which American president said, 'The only thing we have to fear is fear itself	F d roosevelt	Mary Ann Nichols was the first - the first what	Victim of Jack the Ripper	What famous classical composer continued to compose great music after becoming deaf	Beethoven
What Is The Airline Of Luxembourg 	Luxair 	Who was the first person to be buried in London's St. Paul's Cathedral	Sir christopher wren	Who wrote the series of Palisair novels	Anthony Trollop
In the US flamingos are only outnumbered by what similar thing	Plastic flamingos	After years of flirtation, the U.S. began direct military involvement in Vietnam in what year? 	1964 	In the USA, what is an estate agent known as	Realtor
Game in which participants simulate military combat using airguns to shoot paint capsules at each other	Paintball	Name the band whose debut album is titled 'Suck on This'.	Primus	In What Year Did Mikhail Gorbachev Become Leader Of The Soviet Union 	1985 
Which TV Show Has The Theme Tune "The Best Of Both Worlds"	Hanah Montana	Which 2 Members Of The Group 10CC Left To Form A Duo	Kevin Godley & Lol Creme	What is the flower that stands for: despair	Cypress and marigold
Which U.S. singer is nicknamed the 'Queen of Soul'	Aretha franklin	What job did Ernest Hemmingway do in WW1	Ambulance Driver	Why Does The Woodpecker Peck Wood? 	To Get Insects Below The Bark 
What Is A Petanque Better Known As 	Boules 	In Which Australian Film Did Mick Jagger Appear In 1970	Ned Kelly	Kingston is the capital of which country	Jamaica
What engery does an Eolic power station?	Wind Power	The Battle of Rorke's Drift in 1879 featured in which war? 	Zulu War (or Zulu Wars). 	Japanese hi tec toilets auto wipe buts using what	Lasers
Nanook is a Canadian word for what animal	Polar Bear	At a Quaker wedding it is forbidden to do what	Take photographs	What links Bob Hope John Huston Ryon O'Neil Bo Diddley	Boxers early in life
Which country invented the bedsprings	Greeks	What is the only 15 letter word that can be spelled without repeating a letter	Uncopyrightable	Complete the line: "step on a crack"	Break your back
Which police-dog was one of Stalin's favourites?	Berya	What the V.O. in Seagrams V.O. stands for?	Very old	Which number psalm begins, 'The Lord is my Shepherd I shall not want'	23rd
What is the name given to a cocktail of rum and lime juice	Daiquiri	Which company, based at Westgate Brewery, Bury St. Edmonds, produces Abbot Ale	Greene king	Who owns: Rise shave lathers	Carter wallace
Which great Asian river flows into the sea near Karachi	The indus	Who Brought Back Tobacco And Potatoes From The Americas? 	Sir Walter Raleigh 	Canadian Prime Minister: Pierre Elliott __________.	Trudeau
The Popular Breakfast Meat Bacon Comes From Which Type Of Animal 	Pig 	What type of rock is marble?	Metamorphic	Who Did David Gower Overtake As England's Most Prolific Run Scorer In 1992? 	Geoffrey Boycott 
What is tattooed on glen campbell's arm	Dagger	Triassic, jurassic, & cretaceous are three periods during which era	Mesozoic	In the period 978-1016 England was ruled by which "Unready" king ?	Ethelred
What does 'jejune' mean	Dry	Who had a Message To Rudy? 	The Specials 	Obesophobia is the fear of	Gaining weight
What Lake is the biggest in europe?	Ladoga	What phenomenon is caused by the gravitational attraction of the moon?	Tides	After who is the 'Ramses' brand condom named?	Pharaoh Ramses II
What loaded gaming devices were found in the ruins of Pompei	Dice	What Is Sin? A+ Cos? Equal To? 	1 	A movement that developed in the 1920s, characterized by a regularized surface, a lightening of mass, and  often large expanses of glass. 	International style
What planet position is the Earth from the Sun?	3rd	In WW2 what sort of weapon was a kaiten	Japanese manned  torpedo	There are more in Los Angeles than in all France - what	Judges
Barnacle, Canada and Brent are all types of what	Geese	What is the atomic number of Molybdenum?	Forty two	Which Daughter Of A Lighthouse Keeper Rescued Survivors From A Shipwreck 	Grace Darling 
What should you ask for in the U.S. if you want jam	Jelly	How Old Was Leann Rhymes When She Had Her First Number One Country Album	Thirteen	Break Machine Had 3 Hits In The Mid Eighties Name Two Of Them	Street Dance, Breakdance Party, Are You Ready
Robin Zander Was A Member Of "Cheap Trick" Or "Chicago"	Cheap Trick	Charles Lindbergh took only four of these to eat with him on his famous transatlantic flight.	Sandwiches	What was Rocky's nickname in the ring?	The Italian Stallion
Which Boxwer Carried The Olympic Flame Into The Stadium At The 1996 Atlanta Games	Evander Holyfield	The study of sound is _________.	Acoustics	What city is the Kremlin located	Moscow
Who failed his music class at school	Elvis Presley	Which Punjabi city is famous for its Golden Temple	Amr1tsar	Which was the 1st winner of the academy award for best picture, and the only silent film to achieve that honor	Wings
What is the name of the knot which is used to make a fixed loop that should not slip or jam	Bowline	Who Released The 70's Album Entitled Machine Gun Etiquette 	The Damned 	What is the name of the lowermost portion of the earth's atmosphere, where clouds occur? 	The Troposphere 
What is the Capital of: Singapore	Singapore	Bobby Farrell was the only male member of which chart topping group?	Boney M	How many teeth does a walrus have?	Eighteen
Which African country had its capital transferred to Dodoma	Tanzania	Who was defeated at the Battle of Little Bighorn?	George A. Custer	Alvin & Simon had a brother called ____.	Theodore
In Which Us State was John F Kennedy Shot 	Texas 	In The World Of Music How Is "Johnny Allen" More Commonly Known	Jimi Hendrix	This racist organization was formed in tennessee in 1865	The ku klux klan
Which Famous Woman Always Carried Pet Owl In Her Pocket ? 	Florence Nightingale 	 Canned herring were dubbed __________ because the canning process was first developed in Sardinia, Italy.	Sardines	Which Oliver Stone film won the Oscar for the best film in 1986	Platoon
